0 -0.357137 0.0111484
1 -0.357878 0.0106534
2 -0.357126 0.0103989
3 -0.358332 0.0104507
4 -0.357775 0.0106758
5 -0.357295 0.0101678
6 -0.359541 0.00997056
7 -0.358658 0.0105157
8 -0.357304 0.0105773
9 -0.3574 0.0105958
10 -0.357128 0.0108572
11 -0.356804 0.010888
12 -0.355786 0.0114946
13 -0.355344 0.0123232
14 -0.356835 0.0120122
15 -0.355075 0.0124718
16 -0.358227 0.0120322
17 -0.357413 0.0116213
18 -0.354998 0.0127345
19 -0.353636 0.0125585
20 -0.352661 0.0115174
21 -0.350579 0.0116799
22 -0.351049 0.0113857
23 -0.352402 0.01184
24 -0.354929 0.0115955
25 -0.352929 0.0119586
26 -0.350044 0.0116954
27 -0.352946 0.0118264
28 -0.352372 0.0116806
29 -0.353754 0.0122726
