-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0 0
-5.425 0 0
-5.375 0 0
-5.325 0 0
-5.275 0 0
-5.225 0 0
-5.175 0 0
-5.125 0 0
-5.075 0 0
-5.025 0 0
-4.975 0 0
-4.925 0 0
-4.875 0 0
-4.825 0 0
-4.775 0 0
-4.725 0 0
-4.675 0 0
-4.625 0 0
-4.575 0 0
-4.525 0 0
-4.475 0 0
-4.425 0 0
-4.375 0 0
-4.325 0 0
-4.275 0 0
-4.225 0 0
-4.175 0 0
-4.125 0 0
-4.075 0 0
-4.025 0 0
-3.975 0 0
-3.925 0 0
-3.875 0 0
-3.825 0 0
-3.775 0 0
-3.725 0 0
-3.675 0 0
-3.625 0 0
-3.575 0 0
-3.525 0 0
-3.475 0 0
-3.425 0 0
-3.375 0 0
-3.325 0 0
-3.275 0 0
-3.225 0 0
-3.175 0 0
-3.125 0 0
-3.075 0 0
-3.025 2.58621e-05 1.37661e-05
-2.975 1.72414e-05 1.15659e-05
-2.925 2.58621e-05 1.83886e-05
-2.875 9.48276e-05 5.51657e-05
-2.825 0.00012069 4.73746e-05
-2.775 0.000310345 9.17202e-05
-2.725 0.000362069 9.43562e-05
-2.675 0.000422414 8.48821e-05
-2.625 0.000715517 0.000145419
-2.575 0.0010431 0.000164687
-2.525 0.0019569 0.000214749
-2.475 0.00337069 0.000266678
-2.425 0.00389655 0.0002855
-2.375 0.00640517 0.000486176
-2.325 0.00952586 0.000699485
-2.275 0.0125086 0.000738716
-2.225 0.0173362 0.00103106
-2.175 0.0234828 0.00139802
-2.125 0.0317155 0.00163709
-2.075 0.0406897 0.00183962
-2.025 0.0514224 0.00227511
-1.975 0.0653966 0.00217344
-1.925 0.0797069 0.00286366
-1.875 0.0983276 0.0032706
-1.825 0.118362 0.00346194
-1.775 0.136983 0.00378737
-1.725 0.16019 0.00282858
-1.675 0.177578 0.00243773
-1.625 0.197302 0.00292792
-1.575 0.219871 0.00325974
-1.525 0.236483 0.00264326
-1.475 0.253172 0.00285634
-1.425 0.270336 0.0033189
-1.375 0.281569 0.00318445
-1.325 0.288698 0.00380034
-1.275 0.296905 0.00304574
-1.225 0.310509 0.00398474
-1.175 0.314621 0.00358933
-1.125 0.32031 0.00369267
-1.075 0.319853 0.00409106
-1.025 0.319052 0.00385119
-0.975 0.31544 0.00432122
-0.925 0.311009 0.00402816
-0.875 0.308569 0.00353835
-0.825 0.300138 0.00325083
-0.775 0.29525 0.0036249
-0.725 0.287741 0.00365255
-0.675 0.282138 0.00302935
-0.625 0.278388 0.00378471
-0.575 0.273388 0.00387836
-0.525 0.272483 0.00345328
-0.475 0.264974 0.00371479
-0.425 0.257164 0.00236975
-0.375 0.252017 0.0026505
-0.325 0.249578 0.00230237
-0.275 0.245879 0.0024961
-0.225 0.24569 0.00240126
-0.175 0.244207 0.00278661
-0.125 0.240448 0.00271551
-0.075 0.238319 0.0023528
-0.025 0.234664 0.0027351
0.025 0.229103 0.00257848
0.075 0.230966 0.00271757
0.125 0.231276 0.00268508
0.175 0.233034 0.00311746
0.225 0.237112 0.0032099
0.275 0.241741 0.0021582
0.325 0.244948 0.00221825
0.375 0.251448 0.00288097
0.425 0.2535 0.00291871
0.475 0.259241 0.00280731
0.525 0.263259 0.00291124
0.575 0.267638 0.00337775
0.625 0.27469 0.00315269
0.675 0.281267 0.00403137
0.725 0.29175 0.00324482
0.775 0.297647 0.0036428
0.825 0.303302 0.00470346
0.875 0.305431 0.00385219
0.925 0.310991 0.003521
0.975 0.313457 0.00398012
1.025 0.312181 0.00361379
1.075 0.31431 0.00368716
1.125 0.313793 0.0037446
1.175 0.310397 0.00356684
1.225 0.306112 0.00460673
1.275 0.29756 0.0048114
1.325 0.292233 0.00427929
1.375 0.280259 0.00434242
1.425 0.266155 0.00443648
1.475 0.25094 0.00428086
1.525 0.236078 0.00350344
1.575 0.213664 0.00296742
1.625 0.195526 0.00321561
1.675 0.174672 0.00222186
1.725 0.154672 0.00267594
1.775 0.134819 0.00237933
1.825 0.11506 0.00248118
1.875 0.0965 0.00261876
1.925 0.0779741 0.00245021
1.975 0.0654138 0.00200791
2.025 0.0515603 0.00182614
2.075 0.0411724 0.0016939
2.125 0.0322586 0.00150405
2.175 0.0230603 0.00122892
2.225 0.0173017 0.000967921
2.275 0.0120172 0.000784161
2.325 0.00871552 0.000681904
2.375 0.00582759 0.000506292
2.425 0.00377586 0.000396346
2.475 0.00256897 0.000284064
2.525 0.00158621 0.000211725
2.575 0.000887931 0.000130895
2.625 0.000474138 0.000100441
2.675 0.000267241 7.363e-05
2.725 8.62069e-05 2.85916e-05
2.775 0.000112069 4.91833e-05
2.825 3.44828e-05 1.96582e-05
2.875 8.62069e-06 8.40241e-06
2.925 8.62069e-06 8.40241e-06
2.975 0 0
3.025 0 0
3.075 0 0
3.125 0 0
3.175 0 0
3.225 0 0
3.275 0 0
3.325 0 0
3.375 0 0
3.425 0 0
3.475 0 0
3.525 0 0
3.575 0 0
3.625 0 0
3.675 0 0
3.725 0 0
3.775 0 0
3.825 0 0
3.875 0 0
3.925 0 0
3.975 0 0
4.025 0 0
4.075 0 0
4.125 0 0
4.175 0 0
4.225 0 0
4.275 0 0
4.325 0 0
4.375 0 0
4.425 0 0
4.475 0 0
4.525 0 0
4.575 0 0
4.625 0 0
4.675 0 0
4.725 0 0
4.775 0 0
4.825 0 0
4.875 0 0
4.925 0 0
4.975 0 0
5.025 0 0
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
