      -0.442176              0
      -0.444053     0.00187753
      -0.440592     0.00362711
      -0.444119     0.00436114
      -0.445705     0.00373177
      -0.446016     0.00306282
      -0.447603     0.00303647
       -0.44731     0.00264596
       -0.44693     0.00236427
      -0.447151     0.00212614
      -0.447873     0.00205436
      -0.446751     0.00218541
      -0.446906     0.00201627
      -0.446553      0.0018999
      -0.445612     0.00200337
      -0.445367     0.00188994
      -0.445107     0.00179416
       -0.44478     0.00172291
      -0.444652     0.00163474
      -0.444333     0.00158334
      -0.444333     0.00150606
      -0.443938     0.00148931
      -0.444313     0.00147167
      -0.444179     0.00141541
      -0.443821       0.001404
      -0.443462      0.0013959
      -0.443763     0.00137655
      -0.443945     0.00133896
       -0.44405     0.00129623
      -0.444454     0.00131571
      -0.444198       0.001298
      -0.444514     0.00129599
      -0.444811     0.00129064
      -0.445074     0.00127938
      -0.445254     0.00125533
       -0.44566     0.00128559
      -0.445419     0.00127342
      -0.445595     0.00125194
      -0.445691     0.00122322
      -0.445613     0.00119482
      -0.445256     0.00121863
      -0.445333     0.00119176
      -0.445451     0.00116965
       -0.44523     0.00116386
      -0.445096     0.00114567
      -0.445017     0.00112326
      -0.444816     0.00111726
       -0.44491      0.0010978
      -0.445226     0.00112044
      -0.444908     0.00114284
       -0.44487     0.00112085
      -0.445203      0.0011485
      -0.445255     0.00112778
      -0.445215     0.00110739
      -0.445219     0.00108708
      -0.445253     0.00106803
      -0.445266      0.0010492
      -0.445327     0.00103276
      -0.445064     0.00104852
      -0.445219     0.00104246
      -0.445234     0.00102535
      -0.445401     0.00102235
       -0.44524      0.0010188
      -0.445394     0.00101453
      -0.445417    0.000999073
      -0.445588    0.000998575
       -0.44566    0.000986179
      -0.445798    0.000981286
       -0.44588    0.000970405
      -0.445947    0.000958829
      -0.446045    0.000950232
      -0.445972    0.000939734
      -0.446127     0.00093955
      -0.446078    0.000928067
      -0.446081    0.000915615
      -0.446117     0.00090423
       -0.44604     0.00089579
      -0.445946    0.000889232
      -0.445995    0.000879315
      -0.445878    0.000876101
      -0.445675    0.000888826
      -0.445642    0.000878542
      -0.445655    0.000867994
      -0.445554    0.000863542
      -0.445369    0.000873094
      -0.445423     0.00086455
      -0.445278    0.000866827
      -0.445278     0.00085692
      -0.445233    0.000848404
      -0.445337    0.000845293
      -0.445416    0.000839703
      -0.445559    0.000842804
       -0.44551    0.000835134
      -0.445547    0.000827004
      -0.445352    0.000841171
      -0.445413     0.00083461
       -0.44539    0.000826285
      -0.445469    0.000821607
      -0.445339    0.000823567
      -0.445295    0.000816489
      -0.445423    0.000818482
      -0.445435    0.000810511
      -0.445402    0.000803307
      -0.445257    0.000808567
      -0.445238    0.000801058
      -0.445244    0.000793489
      -0.445239    0.000786055
      -0.445166    0.000782119
      -0.445257    0.000780165
       -0.44483    0.000882792
      -0.444786    0.000875919
       -0.44488    0.000873057
      -0.444897    0.000865478
      -0.444878    0.000858076
      -0.444876    0.000850583
      -0.444924    0.000844553
      -0.444845    0.000841003
        -0.4447    0.000846307
       -0.44468    0.000839398
      -0.444531     0.00084571
      -0.444604    0.000841892
      -0.444665     0.00083719
      -0.444679    0.000830477
       -0.44459    0.000828556
      -0.444622    0.000822519
      -0.444625     0.00081597
      -0.444519    0.000816421
      -0.444461    0.000812107
      -0.444562    0.000812167
      -0.444545    0.000806087
      -0.444557    0.000800007
      -0.444624    0.000796725
      -0.444643    0.000790938
      -0.444688    0.000786313
       -0.44471    0.000780768
      -0.444808    0.000781205
      -0.444838    0.000776044
       -0.44484    0.000770404
      -0.444766    0.000768397
      -0.444768    0.000762891
      -0.444863    0.000763425
      -0.444823    0.000759077
      -0.444807    0.000753939
       -0.44485    0.000749954
      -0.444933    0.000749403
      -0.444924    0.000744308
      -0.444915    0.000739291
      -0.444923    0.000734321
      -0.444887    0.000730261
      -0.444879    0.000725419
      -0.444935    0.000722811
      -0.444889    0.000719513
      -0.444898    0.000714844
      -0.444867    0.000710848
      -0.444858    0.000706306
      -0.444829     0.00070237
      -0.444823    0.000697903
      -0.444771    0.000695424
      -0.444613    0.000708821
      -0.444608    0.000704399
       -0.44464    0.000700722
      -0.444695    0.000698571
       -0.44472    0.000694717
      -0.444686    0.000691304
      -0.444699    0.000687226
      -0.444626    0.000686947
      -0.444723    0.000689715
       -0.44479    0.000688845
      -0.444787    0.000684765
      -0.444819    0.000681472
      -0.444784    0.000678332
      -0.444795    0.000674454
      -0.444882    0.000676143
      -0.444891    0.000672306
      -0.444869    0.000668803
      -0.444868    0.000664994
      -0.444963    0.000668072
      -0.444942     0.00066463
      -0.444979    0.000661906
      -0.444985    0.000658251
      -0.444976    0.000654666
      -0.444984    0.000651104
      -0.445007    0.000647933
      -0.445034    0.000645003
      -0.445019    0.000641688
      -0.445068    0.000640077
      -0.445042    0.000637174
      -0.445083    0.000635086
       -0.44502    0.000634774
      -0.444977    0.000632892
      -0.444983    0.000629593
      -0.444971    0.000626417
      -0.444936    0.000624137
      -0.444894    0.000622327
      -0.444961    0.000622759
      -0.444953    0.000619626
      -0.444987    0.000617379
      -0.444973    0.000614412
       -0.44506    0.000617558
      -0.445046    0.000614631
