1.17164 0
1.18257 0.0109325
1.18496 0.00674832
1.18662 0.00505458
1.19127 0.00607461
1.1926 0.00513655
1.19221 0.00435931
1.18959 0.00459542
1.18758 0.00452143
1.18907 0.00431013
1.19376 0.00609333
1.19565 0.00587446
1.19936 0.00655526
1.20043 0.00616307
1.19876 0.00597491
1.19903 0.00559527
1.20066 0.00550469
1.20193 0.00534358
1.20267 0.00510724
1.20457 0.00520537
