            0.999758                   0
             1.00027         0.000511294
             1.00077         0.000579527
             1.00086           0.0004189
             1.00072         0.000351795
             1.00076         0.000290723
             1.00054         0.000331361
              1.0003         0.000375584
             1.00032          0.00033171
             1.00037         0.000301526
             1.00016         0.000346691
             1.00001         0.000348215
             1.00004         0.000321738
             1.00002         0.000298702
            0.999973         0.000281897
             1.00002         0.000268662
             1.00002         0.000252393
            0.999967         0.000244055
            0.999981         0.000231285
            0.999984         0.000219431
              1.0001         0.000240615
             1.00013          0.00023104
             1.00022         0.000239662
             1.00023         0.000229561
             1.00026         0.000221861
             1.00021         0.000218359
             1.00028         0.000221247
             1.00025         0.000215753
             1.00025         0.000208181
             1.00027         0.000202956
             1.00028         0.000196306
             1.00026         0.000190856
              1.0003         0.000188908
             1.00031         0.000183922
             1.00032         0.000178892
             1.00036         0.000176893
             1.00038         0.000174004
             1.00036         0.000170564
             1.00035         0.000166406
             1.00034         0.000162599
             1.00028          0.00016887
             1.00025         0.000167836
             1.00024         0.000164165
             1.00026         0.000161894
             1.00026         0.000158309
             1.00026         0.000154839
             1.00032         0.000163239
             1.00026         0.000170779
             1.00025         0.000167477
             1.00022         0.000167453
             1.00022         0.000164138
             1.00025         0.000163809
             1.00026         0.000161711
             1.00028         0.000159639
             1.00029         0.000156762
             1.00029         0.000154003
             1.00031         0.000152091
             1.00029         0.000150488
             1.00028         0.000148344
             1.00029         0.000146448
             1.00026          0.00014688
             1.00022         0.000150674
             1.00021          0.00014887
             1.00022         0.000147384
             1.00022         0.000145193
             1.00023          0.00014336
              1.0002         0.000144028
             1.00018         0.000143352
             1.00015         0.000144849
             1.00013         0.000143437
             1.00014         0.000141804
             1.00013         0.000140546
              1.0001         0.000141503
             1.00009         0.000139732
             1.00005         0.000144073
             1.00002         0.000144929
             1.00003         0.000143321
             1.00002         0.000141724
             1.00001         0.000140304
             1.00001         0.000138539
             1.00002         0.000136842
             1.00003          0.00013569
             1.00003          0.00013417
             1.00004         0.000132717
             1.00003         0.000131525
             1.00002         0.000130182
             1.00001          0.00012976
             1.00002         0.000129236
             1.00002         0.000127788
             1.00003         0.000126569
             1.00004         0.000125505
             1.00003         0.000124237
             1.00002         0.000123313
             1.00003         0.000122663
             1.00002         0.000121712
            0.999996         0.000123962
            0.999973         0.000124792
            0.999985          0.00012412
            0.999974         0.000123332
            0.999956         0.000123517
