-3.31473 0
-3.31486 0.000130297
-3.31513 0.000276923
-3.31481 0.000371485
-3.31464 0.000334858
-3.31447 0.000321144
-3.3143 0.000320406
-3.31428 0.000278341
-3.31458 0.000387479
-3.31495 0.000505664
-3.31509 0.000478059
-3.31495 0.000458913
-3.31479 0.000449268
-3.31473 0.000421319
-3.31475 0.000393256
-3.31471 0.000370923
-3.31479 0.000357956
-3.31486 0.00034427
-3.31495 0.000338325
-3.31509 0.000351281
