1.772 0
1.75607 0.0159321
1.75801 0.00940108
1.76187 0.00768464
1.75934 0.00646831
1.75896 0.00529468
1.76314 0.00612135
1.77027 0.00888244
1.77391 0.00863907
1.7718 0.00800957
1.7705 0.00736126
1.77244 0.00699497
1.77405 0.00663316
1.77411 0.0061414
1.77382 0.00572479
1.77253 0.00550739
1.77132 0.00531317
1.77139 0.00500978
1.77158 0.00474263
1.77066 0.00459266
0.604524 0
0.611255 0.00673113
0.61421 0.00488181
0.611749 0.00423933
0.611379 0.00330458
0.613331 0.00333052
0.613762 0.00284756
0.61339 0.00249395
0.612994 0.0022347
0.612879 0.00200212
0.613401 0.00188484
0.61352 0.00172469
0.613198 0.00161884
0.613628 0.00155941
0.613851 0.00146868
0.613458 0.00142883
0.613651 0.00135591
0.613785 0.00128539
0.613825 0.0012165
0.614182 0.0012081
0.907658 0
0.90693 0.000728009
0.905252 0.00172951
0.906691 0.00188844
0.905521 0.00187337
0.9051 0.00158648
0.904716 0.00139462
0.904212 0.00130891
0.905548 0.00176547
0.904973 0.00168046
0.90461 0.00156272
0.904582 0.00142683
0.905293 0.00149241
0.90441 0.00163947
0.904327 0.00152855
0.90578 0.00203892
0.90505 0.0020498
0.904678 0.00196792
0.90569 0.00211861
0.905493 0.00201951
0.9944 0
1.01699 0.0225939
1.01751 0.0130548
1.01648 0.00928842
1.02077 0.00837553
1.02299 0.00719143
1.02363 0.00611079
1.02086 0.0059739
1.02252 0.00552603
1.02341 0.00502191
1.02253 0.00462652
1.02356 0.00434598
1.02296 0.00404299
1.02276 0.00374825
1.02285 0.0034906
1.02384 0.00341182
1.02354 0.0032192
1.02323 0.00305077
1.02284 0.0029116
1.02355 0.00285166
1.10537 0
1.10611 0.000743783
1.1114 0.00530455
1.10949 0.00420652
1.11175 0.00396371
1.10929 0.0040666
1.10615 0.00465143
1.10796 0.00441505
1.10831 0.00390941
1.10768 0.00355308
1.10716 0.00325528
1.10798 0.00308144
1.10835 0.002859
1.10702 0.0029619
1.10805 0.00294118
1.1082 0.00275555
1.1081 0.00259043
1.10705 0.00265833
1.10785 0.00263786
1.10801 0.00250806
1.15942 0
1.15996 0.000535213
1.1597 0.000404888
1.15974 0.000289052
1.16054 0.000838765
1.15917 0.00153314
1.15776 0.00191455
1.1621 0.00464695
1.16065 0.00434898
1.16055 0.003891
1.16144 0.00362836
1.16112 0.00332726
1.16123 0.00306281
1.16119 0.00283605
1.16236 0.00289162
1.16165 0.00279672
1.1611 0.00268456
1.16073 0.00255797
1.16196 0.00271186
1.16166 0.00258955
