          -0.424801          -0.428064          -0.429981          -0.428876          -0.431991          -0.433432          -0.434239          -0.435475          -0.436656          -0.437811          -0.438908          -0.439291          -0.441046          -0.441243          -0.442058          -0.441785          -0.443055          -0.443118          -0.443733          -0.442884          -0.443302          -0.444916          -0.444845          -0.443987          -0.442429          -0.443295          -0.444007          -0.443652          -0.443151          -0.443571          -0.441677          -0.442693          -0.441735          -0.441315          -0.44176          -0.43912          -0.439677          -0.439562          -0.438729          -0.43738          -0.436104          -0.435564          -0.432938          -0.433073          -0.433945          -0.431466          -0.431382          -0.430477          -0.429484          -0.426918
          -0.425409          -0.428099          -0.428932          -0.431463          -0.431891          -0.434232          -0.43424          -0.435226          -0.436791          -0.43684          -0.438241          -0.440017          -0.440357          -0.440478          -0.441853          -0.441702          -0.442215          -0.442783          -0.444092          -0.443265          -0.444428          -0.444072          -0.444552          -0.444096          -0.444185          -0.443976          -0.44354          -0.444601          -0.443763          -0.442946          -0.442285          -0.442383          -0.441665          -0.44213          -0.441021          -0.440235          -0.439379          -0.439332          -0.43758          -0.438352          -0.436731          -0.436172          -0.435747          -0.433588          -0.433495          -0.432162          -0.431124          -0.429581          -0.429139          -0.428234
          -0.426031          -0.427552          -0.427784          -0.429619          -0.43168          -0.432471          -0.434594          -0.435378          -0.436382          -0.437871          -0.439478          -0.439482          -0.440659          -0.442103          -0.442381          -0.441844          -0.442685          -0.44233          -0.44391          -0.44384          -0.442867          -0.443812          -0.444209          -0.44376          -0.444666          -0.444573          -0.443416          -0.44359          -0.443451          -0.443982          -0.442142          -0.441898          -0.442676          -0.441787          -0.4422          -0.440459          -0.439784          -0.437572          -0.438366          -0.436223          -0.436596          -0.435788          -0.435284          -0.433377          -0.43234          -0.431348          -0.430681          -0.431075          -0.427388          -0.427452
          -0.425044          -0.427569          -0.428995          -0.431401          -0.43153          -0.432546          -0.435173          -0.436368          -0.437064          -0.437097          -0.439295          -0.439026          -0.440372          -0.440684          -0.44136          -0.442522          -0.443388          -0.442845          -0.442908          -0.443523          -0.444093          -0.444355          -0.44395          -0.444731          -0.444775          -0.443502          -0.44368          -0.44385          -0.443802          -0.441847          -0.442506          -0.441954          -0.442437          -0.441902          -0.441483          -0.439814          -0.439184          -0.439064          -0.437398          -0.437135          -0.436655          -0.436717          -0.435537          -0.432782          -0.432397          -0.431146          -0.4303          -0.430686          -0.426971          -0.427085
          -0.423967          -0.427203          -0.428274          -0.43104          -0.431945          -0.433336          -0.434775          -0.436494          -0.437062          -0.438073          -0.439266          -0.440203          -0.440578          -0.440027          -0.44187          -0.441465          -0.443084          -0.443154          -0.442889          -0.4436          -0.444378          -0.444853          -0.445312          -0.443484          -0.443564          -0.443372          -0.443723          -0.442724          -0.44427          -0.443848          -0.443375          -0.443132          -0.442469          -0.442084          -0.440246          -0.439229          -0.439178          -0.438375          -0.437647          -0.437119          -0.437237          -0.437469          -0.435057          -0.433746          -0.433409          -0.430763          -0.43083          -0.42799          -0.428942          -0.427257
          -0.425586          -0.426177          -0.430388          -0.430697          -0.43202          -0.433234          -0.434195          -0.436126          -0.436926          -0.438016          -0.438774          -0.44043          -0.440592          -0.440835          -0.442086          -0.442428          -0.442279          -0.442706          -0.443858          -0.443903          -0.442943          -0.443933          -0.444846          -0.444739          -0.443612          -0.445024          -0.444312          -0.444056          -0.445142          -0.44417          -0.441845          -0.443126          -0.442629          -0.441208          -0.440901          -0.440533          -0.43918          -0.439061          -0.439023          -0.437516          -0.437205          -0.436412          -0.433547          -0.433156          -0.433194          -0.432886          -0.429337          -0.427901          -0.428765          -0.425674
          -0.425554          -0.427438          -0.429328          -0.431248          -0.432774          -0.433224          -0.434526          -0.436589          -0.437466          -0.437228          -0.439272          -0.439024          -0.440022          -0.441414          -0.441835          -0.441745          -0.442069          -0.442241          -0.443897          -0.443146          -0.443895          -0.444064          -0.444376          -0.444403          -0.442863          -0.445101          -0.443556          -0.442908          -0.442891          -0.442321          -0.442608          -0.442625          -0.442582          -0.441911          -0.440291          -0.438582          -0.439239          -0.438028          -0.43889          -0.43738          -0.436671          -0.435425          -0.434454          -0.433624          -0.432506          -0.432086          -0.429572          -0.429232          -0.428202          -0.426524
          -0.425462          -0.427735          -0.428183          -0.429943          -0.432219          -0.433401          -0.434512          -0.435918          -0.436079          -0.438478          -0.436998          -0.438863          -0.440093          -0.441366          -0.442434          -0.442504          -0.44246          -0.443285          -0.443813          -0.44388          -0.444353          -0.444716          -0.443667          -0.444119          -0.445375          -0.443258          -0.444765          -0.444454          -0.44323          -0.442952          -0.443679          -0.443212          -0.442407          -0.441056          -0.441872          -0.438905          -0.437571          -0.438563          -0.436657          -0.437541          -0.436897          -0.43483          -0.434826          -0.432146          -0.43232          -0.430471          -0.430835          -0.428305          -0.426979          -0.425247
          -0.425583          -0.42673          -0.428183          -0.430481          -0.432264          -0.432306          -0.434479          -0.434966          -0.436554          -0.43743          -0.438803          -0.439579          -0.44103          -0.440392          -0.442313          -0.441138          -0.442033          -0.443858          -0.443734          -0.444326          -0.443024          -0.444502          -0.444506          -0.443584          -0.44426          -0.443582          -0.44294          -0.44366          -0.444243          -0.443196          -0.442655          -0.441306          -0.440398          -0.441765          -0.441279          -0.439228          -0.439654          -0.438541          -0.439235          -0.436333          -0.435824          -0.435043          -0.432988          -0.431016          -0.433076          -0.43004          -0.427892          -0.428338          -0.427247          -0.426619
          -0.424381          -0.427876          -0.429172          -0.431076          -0.431422          -0.432973          -0.434384          -0.436088          -0.437633          -0.437403          -0.439347          -0.438878          -0.439784          -0.441514          -0.441036          -0.441627          -0.441804          -0.442485          -0.442488          -0.443937          -0.443807          -0.444192          -0.443566          -0.442946          -0.443979          -0.44478          -0.444108          -0.443895          -0.443269          -0.442611          -0.441826          -0.4433          -0.44206          -0.441612          -0.440226          -0.440357          -0.439414          -0.439281          -0.438552          -0.436229          -0.435523          -0.435468          -0.433149          -0.433221          -0.430207          -0.430917          -0.429824          -0.428728          -0.428213          -0.425232
          -0.42475          -0.426938          -0.429017          -0.430073          -0.431056          -0.432654          -0.432654          -0.435148          -0.435287          -0.436565          -0.438782          -0.439302          -0.440372          -0.440683          -0.442417          -0.442793          -0.443136          -0.44218          -0.444199          -0.443279          -0.44356          -0.443771          -0.443706          -0.444633          -0.444073          -0.443818          -0.44308          -0.443678          -0.442263          -0.442804          -0.442143          -0.442          -0.440718          -0.440032          -0.439605          -0.439572          -0.439198          -0.438575          -0.436703          -0.436615          -0.437051          -0.43497          -0.432985          -0.432799          -0.432648          -0.430576          -0.429913          -0.428399          -0.427758          -0.425124
          -0.425039          -0.426158          -0.428638          -0.429858          -0.432204          -0.432144          -0.433595          -0.434879          -0.436119          -0.437229          -0.438445          -0.438869          -0.440916          -0.440095          -0.440935          -0.44195          -0.441783          -0.442492          -0.443026          -0.443141          -0.443552          -0.444168          -0.443034          -0.443423          -0.444529          -0.444445          -0.444502          -0.441829          -0.442788          -0.441914          -0.443164          -0.440867          -0.441935          -0.440053          -0.44046          -0.44017          -0.438551          -0.435976          -0.437345          -0.435299          -0.434579          -0.43361          -0.433408          -0.432137          -0.430118          -0.429151          -0.430165          -0.428874          -0.425581          -0.42708
          -0.42455          -0.426047          -0.426956          -0.429883          -0.430879          -0.431903          -0.433295          -0.435435          -0.435625          -0.436672          -0.437568          -0.438164          -0.439361          -0.440491          -0.441665          -0.441568          -0.442913          -0.443491          -0.442117          -0.443352          -0.442709          -0.443427          -0.443189          -0.443574          -0.44219          -0.442865          -0.442417          -0.442997          -0.441935          -0.442419          -0.442075          -0.440174          -0.441383          -0.439732          -0.440088          -0.440232          -0.438774          -0.438693          -0.436663          -0.435288          -0.434619          -0.435025          -0.434167          -0.431678          -0.432298          -0.431019          -0.428472          -0.424867          -0.427762          -0.424568
          -0.424505          -0.424749          -0.427567          -0.429053          -0.430683          -0.433362          -0.433083          -0.434147          -0.435013          -0.437274          -0.436634          -0.439025          -0.439718          -0.439517          -0.4411          -0.441017          -0.441948          -0.442464          -0.443245          -0.442197          -0.44335          -0.443894          -0.442103          -0.442952          -0.443897          -0.442436          -0.443527          -0.442365          -0.443019          -0.44072          -0.441312          -0.440304          -0.441388          -0.440556          -0.439817          -0.439856          -0.438477          -0.437591          -0.435326          -0.435743          -0.435411          -0.43358          -0.432164          -0.43142          -0.430313          -0.429087          -0.429595          -0.427835          -0.42658          -0.422846
          -0.423315          -0.425991          -0.428743          -0.42922          -0.430941          -0.432242          -0.432713          -0.434309          -0.436272          -0.437667          -0.437249          -0.438581          -0.439566          -0.439019          -0.440034          -0.440215          -0.441162          -0.44242          -0.441868          -0.443241          -0.44286          -0.443351          -0.443666          -0.443053          -0.442916          -0.443604          -0.442749          -0.442275          -0.442703          -0.441733          -0.441248          -0.441243          -0.441099          -0.439638          -0.440384          -0.437506          -0.438505          -0.436588          -0.436054          -0.434989          -0.433878          -0.434102          -0.431404          -0.431828          -0.430592          -0.429157          -0.427577          -0.426867          -0.425408          -0.424774
          -0.423349          -0.425839          -0.426903          -0.429032          -0.43003          -0.431779          -0.432976          -0.433622          -0.435377          -0.436331          -0.437084          -0.438828          -0.438823          -0.439509          -0.440767          -0.440515          -0.440727          -0.441824          -0.441787          -0.442357          -0.442601          -0.443275          -0.443117          -0.442377          -0.441701          -0.443028          -0.443077          -0.443226          -0.442441          -0.44093          -0.441274          -0.440126          -0.440425          -0.436966          -0.438217          -0.436742          -0.437778          -0.43612          -0.434396          -0.434207          -0.434732          -0.434138          -0.432215          -0.43033          -0.431438          -0.427808          -0.425959          -0.4265          -0.425596          -0.423925
          -0.423203          -0.425866          -0.426742          -0.427853          -0.429492          -0.431022          -0.432809          -0.433499          -0.434627          -0.435881          -0.437787          -0.438627          -0.438517          -0.439572          -0.440119          -0.440537          -0.440668          -0.441311          -0.442633          -0.441262          -0.44264          -0.44288          -0.441248          -0.442382          -0.442528          -0.442404          -0.442691          -0.441236          -0.442072          -0.440788          -0.441018          -0.439368          -0.440451          -0.440774          -0.438375          -0.43778          -0.436987          -0.437122          -0.434707          -0.434174          -0.434132          -0.431881          -0.432142          -0.430535          -0.430495          -0.429581          -0.427544          -0.425536          -0.424581          -0.423467
          -0.424058          -0.424783          -0.426247          -0.42829          -0.42859          -0.430745          -0.430256          -0.432546          -0.434834          -0.436253          -0.437409          -0.437693          -0.437715          -0.439835          -0.439998          -0.440603          -0.441079          -0.442395          -0.442283          -0.441886          -0.442423          -0.441808          -0.441768          -0.443586          -0.442633          -0.441678          -0.44142          -0.442007          -0.440207          -0.440981          -0.44234          -0.440717          -0.440239          -0.43904          -0.437754          -0.43834          -0.436087          -0.436055          -0.435176          -0.434081          -0.434505          -0.432792          -0.43205          -0.430714          -0.428548          -0.428507          -0.426988          -0.426185          -0.424014          -0.421874
          -0.423796          -0.424338          -0.425898          -0.427453          -0.429325          -0.429947          -0.430494          -0.433184          -0.434497          -0.435028          -0.436117          -0.437012          -0.439034          -0.438109          -0.439334          -0.439195          -0.441053          -0.440865          -0.440307          -0.441812          -0.441896          -0.442207          -0.441679          -0.441103          -0.441562          -0.441624          -0.441478          -0.440467          -0.441021          -0.440431          -0.440214          -0.440045          -0.438566          -0.438057          -0.439075          -0.437133          -0.436497          -0.435293          -0.434932          -0.433823          -0.433098          -0.431248          -0.429123          -0.431026          -0.426774          -0.427836          -0.42452          -0.424076          -0.423188          -0.420142
          -0.420388          -0.422654          -0.425938          -0.427001          -0.429312          -0.430346          -0.431421          -0.431953          -0.433856          -0.434118          -0.436316          -0.435639          -0.437068          -0.439836          -0.43912          -0.440084          -0.439878          -0.439982          -0.440882          -0.440462          -0.441776          -0.441152          -0.441511          -0.441762          -0.441328          -0.440425          -0.440555          -0.441118          -0.438631          -0.441033          -0.439507          -0.438376          -0.438212          -0.437944          -0.438027          -0.437554          -0.435354          -0.436701          -0.435898          -0.433573          -0.4332          -0.432296          -0.430738          -0.42871          -0.426418          -0.427608          -0.426178          -0.425169          -0.422123          -0.421564
          -0.422035          -0.422203          -0.425387          -0.426332          -0.428026          -0.42993          -0.430161          -0.433418          -0.433101          -0.434262          -0.435882          -0.436905          -0.436145          -0.437665          -0.438552          -0.438234          -0.438758          -0.438989          -0.439811          -0.44113          -0.441038          -0.44088          -0.441139          -0.440502          -0.441671          -0.440627          -0.439895          -0.440851          -0.439999          -0.437948          -0.437687          -0.438975          -0.437597          -0.438692          -0.436503          -0.436484          -0.436216          -0.43428          -0.433125          -0.431991          -0.431619          -0.430903          -0.429424          -0.428352          -0.427328          -0.425359          -0.423978          -0.422568          -0.420764          -0.420881
          -0.421195          -0.423074          -0.424645          -0.427276          -0.428087          -0.428332          -0.430181          -0.432117          -0.432827          -0.433984          -0.435304          -0.436486          -0.437259          -0.437211          -0.437537          -0.438546          -0.438812          -0.439539          -0.43952          -0.439507          -0.440136          -0.440335          -0.440341          -0.440771          -0.441049          -0.440185          -0.439711          -0.439994          -0.439005          -0.439185          -0.438934          -0.439061          -0.437586          -0.437462          -0.436132          -0.435095          -0.434189          -0.434151          -0.432808          -0.432183          -0.431834          -0.428261          -0.428732          -0.426531          -0.42706          -0.425242          -0.424309          -0.422977          -0.421393          -0.420913
          -0.419951          -0.423008          -0.425078          -0.425394          -0.427076          -0.428341          -0.429697          -0.430421          -0.43245          -0.434304          -0.435309          -0.434961          -0.436136          -0.436231          -0.436939          -0.438695          -0.438641          -0.438072          -0.439016          -0.439798          -0.439169          -0.44038          -0.439258          -0.440566          -0.440668          -0.439448          -0.439453          -0.439284          -0.438952          -0.438015          -0.437607          -0.438176          -0.435954          -0.437343          -0.435644          -0.43558          -0.433667          -0.432582          -0.432791          -0.430583          -0.429758          -0.429309          -0.427234          -0.428093          -0.425356          -0.424641          -0.423201          -0.424621          -0.420158          -0.419397
          -0.419641          -0.422565          -0.423473          -0.425871          -0.425683          -0.42921          -0.428878          -0.430605          -0.432521          -0.432985          -0.432893          -0.433961          -0.434978          -0.435934          -0.436784          -0.436578          -0.436651          -0.437611          -0.439256          -0.439139          -0.440055          -0.439064          -0.440062          -0.440048          -0.44022          -0.438438          -0.439302          -0.439036          -0.438465          -0.437361          -0.43761          -0.436996          -0.437102          -0.434663          -0.434453          -0.433208          -0.434531          -0.432646          -0.431551          -0.430821          -0.430162          -0.429179          -0.42734          -0.425859          -0.423616          -0.424861          -0.422631          -0.42021          -0.420861          -0.417207
          -0.420172          -0.422182          -0.422892          -0.425161          -0.427007          -0.427222          -0.429888          -0.429709          -0.430544          -0.432156          -0.433526          -0.432965          -0.434537          -0.435983          -0.437725          -0.43689          -0.437102          -0.437498          -0.437781          -0.438471          -0.43791          -0.438019          -0.439761          -0.43919          -0.438466          -0.43729          -0.438647          -0.438701          -0.439128          -0.437215          -0.438149          -0.43582          -0.435171          -0.434235          -0.435305          -0.433814          -0.433007          -0.432788          -0.430783          -0.430268          -0.43038          -0.428705          -0.427335          -0.427619          -0.425222          -0.42201          -0.42206          -0.420917          -0.419911          -0.418328
          -0.418835          -0.420638          -0.422075          -0.424137          -0.425621          -0.426864          -0.428186          -0.430349          -0.431606          -0.432327          -0.432812          -0.433592          -0.434457          -0.434999          -0.435992          -0.435234          -0.436665          -0.437292          -0.438191          -0.437051          -0.43826          -0.437968          -0.437148          -0.438794          -0.43764          -0.437559          -0.437384          -0.437476          -0.435741          -0.43768          -0.43626          -0.435924          -0.435652          -0.434442          -0.433663          -0.432859          -0.434544          -0.431397          -0.43077          -0.42978          -0.428604          -0.428012          -0.425772          -0.42341          -0.422763          -0.421633          -0.422331          -0.421165          -0.419039          -0.416013
          -0.418799          -0.420029          -0.421572          -0.422482          -0.424906          -0.426435          -0.427436          -0.429543          -0.431164          -0.431177          -0.431911          -0.433509          -0.432977          -0.434128          -0.435192          -0.43639          -0.436738          -0.43601          -0.437097          -0.436432          -0.436487          -0.437602          -0.43768          -0.437303          -0.437345          -0.438458          -0.43689          -0.43636          -0.436379          -0.435969          -0.435467          -0.435897          -0.434667          -0.433021          -0.433782          -0.432848          -0.432568          -0.430305          -0.429058          -0.429272          -0.42724          -0.426099          -0.424924          -0.4247          -0.423966          -0.42266          -0.420758          -0.419817          -0.416565          -0.415261
          -0.416224          -0.418109          -0.421008          -0.42246          -0.423719          -0.425723          -0.427072          -0.427993          -0.428889          -0.429809          -0.432031          -0.432          -0.432369          -0.43503          -0.434288          -0.434664          -0.435442          -0.435796          -0.436215          -0.437569          -0.436571          -0.436881          -0.437639          -0.435496          -0.436862          -0.43686          -0.437163          -0.436088          -0.436558          -0.435604          -0.434436          -0.43528          -0.433283          -0.432452          -0.43205          -0.429519          -0.431181          -0.430182          -0.428452          -0.426834          -0.427681          -0.425033          -0.424352          -0.42646          -0.421111          -0.420258          -0.416957          -0.418277          -0.416818          -0.416972
          -0.416735          -0.418991          -0.41917          -0.421213          -0.423362          -0.424679          -0.426443          -0.427162          -0.428653          -0.429781          -0.430269          -0.432671          -0.432718          -0.431672          -0.43458          -0.433716          -0.434996          -0.435806          -0.435622          -0.436264          -0.435909          -0.436256          -0.437544          -0.436561          -0.436161          -0.435387          -0.435759          -0.436124          -0.43422          -0.434982          -0.433629          -0.433487          -0.431543          -0.432539          -0.430291          -0.430976          -0.430098          -0.429409          -0.427487          -0.426812          -0.427021          -0.425942          -0.423042          -0.423787          -0.420104          -0.421747          -0.420556          -0.418552          -0.41796          -0.41605
          -0.415497          -0.416784          -0.419415          -0.42047          -0.423644          -0.424765          -0.424975          -0.426471          -0.428307          -0.429425          -0.429545          -0.431049          -0.431614          -0.432815          -0.432591          -0.432758          -0.434343          -0.434535          -0.433374          -0.435193          -0.434934          -0.434977          -0.435724          -0.436206          -0.434889          -0.434698          -0.435534          -0.435224          -0.434182          -0.433887          -0.432634          -0.431397          -0.431808          -0.431381          -0.431733          -0.430598          -0.429849          -0.428808          -0.427767          -0.42571          -0.426251          -0.425613          -0.422574          -0.421407          -0.418931          -0.421558          -0.417577          -0.417274          -0.412429          -0.414298
          -0.415537          -0.416737          -0.418114          -0.419689          -0.421373          -0.424109          -0.425461          -0.426869          -0.426656          -0.427776          -0.42952          -0.430359          -0.430995          -0.432578          -0.432484          -0.433256          -0.433346          -0.432783          -0.43469          -0.434802          -0.43489          -0.435269          -0.434446          -0.435913          -0.434352          -0.433446          -0.433557          -0.433297          -0.433135          -0.433628          -0.432954          -0.433545          -0.430841          -0.428937          -0.429492          -0.428141          -0.428693          -0.427624          -0.42694          -0.426073          -0.424815          -0.424505          -0.421434          -0.42087          -0.42053          -0.417505          -0.421085          -0.416068          -0.415092          -0.414592
          -0.413903          -0.415556          -0.416649          -0.419223          -0.420787          -0.422416          -0.42434          -0.424796          -0.426759          -0.426833          -0.427257          -0.42944          -0.430483          -0.430938          -0.431314          -0.430617          -0.433326          -0.432377          -0.433631          -0.43314          -0.433592          -0.433258          -0.433486          -0.434018          -0.434086          -0.434453          -0.433543          -0.432422          -0.433684          -0.433055          -0.432419          -0.431367          -0.429621          -0.429356          -0.428746          -0.429481          -0.428543          -0.428268          -0.424269          -0.424809          -0.423869          -0.42319          -0.420856          -0.41925          -0.418486          -0.418025          -0.417155          -0.415209          -0.412986          -0.411574
          -0.413519          -0.414647          -0.416779          -0.4188          -0.420537          -0.421172          -0.422127          -0.423643          -0.424977          -0.42649          -0.426611          -0.42823          -0.42909          -0.429543          -0.430364          -0.432115          -0.432345          -0.432788          -0.432068          -0.43316          -0.433455          -0.433427          -0.434485          -0.433097          -0.433269          -0.433612          -0.432529          -0.433655          -0.432613          -0.431543          -0.430231          -0.429249          -0.43021          -0.429967          -0.428815          -0.426967          -0.42588          -0.425106          -0.425275          -0.421485          -0.42245          -0.421327          -0.422008          -0.419969          -0.418257          -0.417957          -0.415594          -0.414433          -0.411416          -0.411516
          -0.41292          -0.41489          -0.415698          -0.417          -0.419754          -0.420651          -0.422451          -0.42306          -0.424484          -0.425961          -0.426491          -0.427347          -0.427937          -0.429031          -0.429379          -0.430385          -0.430961          -0.431228          -0.431741          -0.431243          -0.4316          -0.432899          -0.432178          -0.432562          -0.433352          -0.432896          -0.431677          -0.431085          -0.431359          -0.429961          -0.429169          -0.427907          -0.429047          -0.427667          -0.428352          -0.427521          -0.424554          -0.424426          -0.424761          -0.424317          -0.422681          -0.421893          -0.418533          -0.417414          -0.417127          -0.416066          -0.414312          -0.412118          -0.414531          -0.409667
          -0.411266          -0.413706          -0.414129          -0.417378          -0.418644          -0.420804          -0.420228          -0.421509          -0.424382          -0.424763          -0.42611          -0.427034          -0.426823          -0.42796          -0.429916          -0.429616          -0.429676          -0.431134          -0.429812          -0.432646          -0.430459          -0.430819          -0.431096          -0.431531          -0.431455          -0.431721          -0.431263          -0.430225          -0.430375          -0.430823          -0.429462          -0.429185          -0.4283          -0.426197          -0.425622          -0.425144          -0.423921          -0.423329          -0.42247          -0.420711          -0.420771          -0.420047          -0.41885          -0.418841          -0.416249          -0.414041          -0.412295          -0.411497          -0.408695          -0.40813
          -0.410529          -0.412303          -0.41434          -0.415109          -0.418208          -0.419804          -0.420419          -0.422558          -0.422285          -0.424549          -0.424616          -0.424767          -0.425557          -0.426919          -0.428591          -0.427547          -0.428044          -0.429458          -0.429895          -0.429165          -0.430897          -0.430483          -0.430823          -0.429826          -0.429602          -0.431177          -0.430317          -0.430083          -0.429633          -0.428533          -0.427095          -0.428543          -0.426694          -0.426704          -0.426646          -0.425648          -0.42612          -0.42247          -0.422802          -0.420301          -0.420697          -0.41872          -0.417814          -0.417099          -0.41567          -0.413369          -0.413349          -0.409971          -0.407532          -0.407616
