             5.01279            0.894561
             4.44756            0.568696
             4.40377            0.462801
             4.57946            0.410717
             4.69833            0.370598
             4.54723            0.332612
             4.53147            0.305687
             4.51538            0.288521
             4.54145             0.27302
             4.69202            0.263564
             4.76326             0.25379
             4.86618            0.247254
             4.88507            0.237329
             4.91036            0.229515
             4.92578             0.22266
               4.998            0.215951
             5.02511            0.209582
             5.07371            0.203573
             5.12236            0.199364
             5.13688            0.194565
             5.23553            0.192421
             5.21356            0.187759
             5.23414            0.183973
             5.29375            0.181507
              5.3057            0.177611
             5.33802            0.174987
             5.35844            0.172358
              5.3705            0.169733
             5.32794            0.165692
             5.31119            0.162468
             5.28275             0.16006
             5.30323            0.157616
             5.31831            0.155283
             5.33607            0.154227
             5.36678            0.152508
             5.38044            0.150804
             5.40911            0.149118
             5.46071             0.14799
             5.48041            0.146998
              5.4671            0.144809
             5.46135            0.142961
             5.48385            0.141526
             5.46818             0.13945
             5.45922            0.137872
             5.45827            0.136402
             5.47157             0.13559
             5.49701            0.134199
             5.46939            0.132659
             5.46924            0.131505
             5.47465            0.130303
             5.52391             0.12967
             5.53524            0.128738
             5.53157            0.127578
             5.53888            0.126564
             5.53936            0.125611
             5.57413            0.124929
             5.58472            0.123933
             5.58148             0.12264
             5.57868            0.121357
             5.56807            0.120343
             5.54957            0.119063
             5.54917            0.118156
             5.55092            0.117085
             5.52588            0.115811
             5.53246            0.114979
             5.50863             0.11414
             5.50109            0.113089
             5.49649            0.112267
             5.50767            0.111654
             5.48507            0.110581
             5.49437            0.109922
             5.49872            0.109093
             5.50012            0.108367
             5.49564            0.107593
             5.50868            0.106877
             5.49704            0.106051
             5.49995            0.105271
             5.48224            0.104355
              5.4717            0.103533
             5.46019            0.102778
              5.4637            0.102105
             5.47612            0.101507
             5.50116            0.101141
             5.47185            0.100361
             5.47535           0.0997535
             5.46332           0.0990913
             5.47516           0.0985903
               5.466           0.0978896
              5.4562           0.0971659
             5.45377           0.0965039
             5.44546           0.0959614
             5.44739           0.0954183
             5.45357           0.0949362
             5.45057            0.094442
             5.45481           0.0940585
              5.4467           0.0934907
             5.46538           0.0932514
             5.45959           0.0927324
              5.4457           0.0921076
             5.44032           0.0916312
