1.20685 0
1.19699 0.00986276
1.18563 0.0127047
1.17902 0.0111532
1.1725 0.0108234
1.16945 0.00934774
1.16425 0.00946163
1.16067 0.00894241
1.15925 0.00801355
1.15968 0.00718074
1.15752 0.00684565
1.15639 0.00635083
1.15508 0.0059862
1.15596 0.00561194
1.15616 0.00522801
1.15598 0.00489336
1.1559 0.00459734
1.15473 0.00448827
1.15371 0.00436678
1.15248 0.00432055
1.15307 0.00415164
1.15444 0.00418925
1.15625 0.00439295
1.15634 0.00420689
1.1563 0.00403532
1.15722 0.00398492
1.1574 0.00383849
1.15766 0.00370833
1.15771 0.00357849
1.15824 0.00349809
1.15948 0.00360235
1.16175 0.00416386
1.16327 0.00431198
1.16403 0.00425133
1.16465 0.00417462
1.16456 0.00405811
1.16469 0.00394926
1.16551 0.00392974
1.1662 0.00388849
1.16657 0.00380864
1.16723 0.00377293
1.16812 0.00378784
1.16792 0.00370424
1.16801 0.00362026
1.16811 0.00354032
1.16833 0.00346921
1.16839 0.00339523
1.16816 0.00333175
1.16773 0.00329159
1.1674 0.00324187
