-0.466862 0
-0.452105 0.0147577
-0.435089 0.0190299
-0.425179 0.0167113
-0.415389 0.0162298
-0.410805 0.0140221
-0.402983 0.0141992
-0.397602 0.013423
-0.395463 0.0120296
-0.396104 0.0107787
-0.392854 0.0102771
-0.391153 0.00953451
-0.389194 0.00898675
-0.390521 0.00842527
-0.390815 0.00784902
-0.390558 0.00734657
-0.390429 0.00690212
-0.388682 0.0067378
-0.387148 0.00655533
-0.385306 0.0064858
-0.386188 0.00623197
-0.388245 0.00628779
-0.390962 0.00659401
-0.391101 0.00631482
-0.391044 0.00605724
-0.392431 0.00598263
-0.392697 0.00576292
-0.393098 0.00556778
-0.393174 0.00537289
-0.393976 0.00525236
-0.395832 0.00540839
-0.399243 0.00624934
-0.401522 0.00647175
-0.402659 0.00638057
-0.40359 0.00626517
-0.403449 0.00609029
-0.403655 0.005927
-0.404882 0.00589805
-0.405912 0.00583646
-0.40648 0.00571688
-0.407474 0.00566372
-0.408811 0.0056865
-0.40851 0.0055608
-0.408652 0.0054348
-0.408807 0.0053149
-0.409133 0.00520831
-0.409233 0.00509727
-0.408887 0.00500191
-0.408238 0.00494157
-0.407744 0.00486693
