0 -0.691831 0.00633763
1 -0.0748184 0.902405
2 1.63377 0.793373
3 -0.0917613 1.07541
4 0.817131 0.859399
5 -0.142327 1.37869
6 2.31117 1.08915
7 1.79789 0.932788
8 0.870121 0.962294
9 -0.0336736 1.07484
10 1.98334 1.01074
11 0.202846 1.08834
12 1.52368 0.955517
13 0.389978 0.84686
14 0.0495998 0.775247
15 1.36107 0.786348
16 -0.571152 0.942692
17 1.64189 0.987173
18 -0.564501 0.959916
19 0.418182 0.868596
20 -0.85265 0.954251
21 2.59325 0.910819
22 0.712637 0.877622
23 0.763171 1.02871
24 -0.443859 0.509803
25 0.209351 0.741612
26 0.993364 1.10215
27 0.265012 0.719444
28 0.821707 0.925751
29 0.965264 0.806062
30 -1.07168 0.651659
31 0.17738 0.650329
32 1.62101 0.994962
33 0.70304 0.904268
34 -1.07406 0.588926
35 0.123821 1.07763
36 0.611719 0.761851
37 -0.691514 0.905101
38 2.23374 0.595912
39 -0.0444574 0.696654
40 -0.609394 0.637078
41 1.00833 0.840205
42 1.2837 0.754647
43 0.894212 0.647147
44 1.35387 1.05554
45 -0.758987 0.901962
46 2.14914 0.692451
47 -1.14445 0.737779
48 0.500438 0.76696
49 -0.630567 0.597844
50 -0.286676 0.765473
51 -0.237796 0.925662
52 -1.41199 0.719422
53 0.741408 0.859611
54 -0.149769 0.857904
55 -1.10618 0.849045
56 0.269103 0.437832
57 0.827269 0.740829
58 0.877432 0.910813
59 0.587196 0.819807
60 1.73866 0.896322
61 2.10543 0.895464
62 1.39873 0.915731
63 -0.579406 0.709889
64 0.351674 0.745327
65 1.46212 0.796715
66 -0.334523 0.76966
67 0.901221 0.696979
68 0.808343 0.882832
69 0.825653 0.909041
70 0.0205577 0.829001
71 -0.553465 0.769356
72 0.271642 0.787458
73 -0.292023 0.660593
74 -0.338172 0.621756
75 -0.621474 0.818726
76 0.599515 0.527104
77 0.122049 0.799471
78 -0.551045 0.847063
79 -0.163795 0.723948
80 0.991007 0.757477
81 0.0618792 0.744416
82 1.18892 0.985824
83 0.699365 0.741576
84 -0.270999 0.61059
85 0.191306 0.943579
86 0.786853 0.886594
87 0.408716 0.651452
88 0.0213988 0.909154
89 0.0955934 0.553236
90 -0.0652094 0.798414
91 -1.53548 0.8132
92 0.486956 0.835606
93 0.631232 0.782622
94 0.660807 0.751237
95 -0.702593 0.714297
96 0.363175 0.763344
97 2.42855 0.95275
98 0.596788 0.67279
99 0.11592 0.795923
100 0.960189 0.826081
101 0.468409 1.13204
102 -0.0885146 0.892017
103 1.39347 0.682212
104 0.736914 0.917843
105 1.05027 0.996605
106 0.0970354 0.940745
107 0.608403 0.816469
108 1.05082 0.766164
109 0.267875 0.885319
110 -0.309476 0.744001
111 -0.605341 0.719183
112 -0.791263 0.930076
113 1.15535 0.841141
114 0.702162 0.706531
115 0.760668 0.973106
116 0.591539 0.995781
117 1.21534 0.748116
118 0.732547 0.920443
119 1.66941 0.858398
120 0.490987 0.617166
121 0.00984504 0.657649
122 0.256059 0.765558
123 0.578256 0.693149
124 1.3107 0.719879
125 0.397516 0.665298
126 2.39144 0.791276
127 -1.10006 0.796827
128 -1.14479 0.610116
129 1.09063 0.715302
130 0.0926848 0.741825
131 -1.04819 0.932271
132 1.63523 0.804276
133 0.587533 0.86825
134 0.954963 0.853681
135 0.192167 0.854738
136 1.45093 0.834185
137 0.317063 0.677905
138 -0.241207 0.853358
139 -0.618894 0.681403
140 1.11696 0.768621
141 -0.612112 0.963393
142 0.175081 0.887595
143 -1.52833 0.989266
144 0.881707 0.827882
145 0.149026 0.699413
146 -0.144003 0.838397
147 1.33778 0.838761
148 0.36841 0.734461
149 -0.734973 0.76964
150 0.366134 0.846298
151 -1.43356 1.01054
152 0.326003 0.733211
153 0.151452 0.979645
154 -0.123243 0.70895
155 0.864042 0.600484
156 -0.817699 0.961826
157 0.19578 0.996641
158 0.438664 0.73819
159 0.350236 0.674327
160 0.392247 0.910417
161 -0.657574 0.841434
162 0.140803 0.700128
163 0.343901 0.940527
164 -0.390245 0.725302
165 -0.200466 0.714671
166 1.53933 0.835298
167 -0.560532 0.621659
168 0.582658 0.975897
169 -0.285509 0.799078
170 0.301138 0.803244
171 -0.591646 0.53768
172 -0.12843 0.69744
173 0.958351 0.76213
174 -0.404628 0.76823
175 0.295684 0.934256
176 -0.930529 0.818598
177 0.385264 0.850708
178 0.0418552 0.774449
179 -0.658863 0.79722
180 1.05898 0.79136
181 1.06301 0.775342
182 0.616795 1.0009
183 0.792995 0.819021
184 0.685094 0.845412
185 1.63023 0.91049
186 0.0645851 0.881739
187 0.0708323 0.863815
188 -1.0502 0.614398
189 0.977877 0.737503
190 0.38194 0.786025
191 -0.911822 0.724767
192 -0.27956 0.71837
193 0.652764 0.656645
194 -0.785582 0.92359
195 0.354459 0.682577
196 -1.58831 0.762649
197 0.0971942 0.971055
198 1.25688 0.929593
199 -0.0598341 0.861448
200 -1.12209 0.710022
201 -0.754803 0.989037
202 0.479986 0.844418
203 3.03948 0.777903
204 -0.0194923 0.767857
205 1.20286 0.811179
206 -1.0789 0.695497
207 -0.646111 0.928829
208 -0.448178 0.899002
209 2.66733 0.765166
210 -0.951276 0.83168
211 0.441678 1.01875
212 -0.952822 0.907804
213 -1.03875 0.591308
214 0.96582 0.964273
215 1.0879 0.809347
216 2.05785 0.984444
217 2.27689 0.805791
218 0.422419 1.22605
219 0.0882845 0.72028
220 0.140577 0.979226
221 0.542439 0.796496
